"row_number","Host","Parasitoid","Temp","Rep","Individuals","HPD","Vial"
697,"BIP","A",24,10,47,"D",11
698,"BIP","A",24,10,48,"D",11
699,"BIP","A",24,10,49,"D",11
700,"BIP","A",24,10,50,"D",11
701,"BIP","A",24,11,1,"H",14
702,"BIP","A",24,11,2,"H",14
703,"BIP","A",24,11,3,"H",14
704,"BIP","A",24,11,4,"H",14
705,"BIP","A",24,11,5,"H",14
706,"BIP","A",24,11,6,"H",14
707,"BIP","A",24,11,7,"H",14
708,"BIP","A",24,11,8,"H",14
709,"BIP","A",24,11,9,"H",14
710,"BIP","A",24,11,10,"H",14
711,"BIP","A",24,11,11,"H",14
712,"BIP","A",24,11,12,"H",14
713,"BIP","A",24,11,13,"H",14
714,"BIP","A",24,11,14,"H",14
715,"BIP","A",24,11,15,"H",14
716,"BIP","A",24,11,16,"H",14
717,"BIP","A",24,11,17,"H",14
718,"BIP","A",24,11,18,"H",14
719,"BIP","A",24,11,19,"H",14
720,"BIP","A",24,11,20,"H",14
721,"BIP","A",24,11,21,"H",14
722,"BIP","A",24,11,22,"H",14
723,"BIP","A",24,11,23,"H",14
724,"BIP","A",24,11,24,"H",14
725,"BIP","A",24,11,25,"H",14
726,"BIP","A",24,11,26,"H",14
727,"BIP","A",24,11,27,"H",14
728,"BIP","A",24,11,28,"H",14
729,"BIP","A",24,11,29,"H",14
730,"BIP","A",24,11,30,"H",14
731,"BIP","A",24,11,31,"H",14
732,"BIP","A",24,11,32,"H",14
733,"BIP","A",24,11,33,"H",14
734,"BIP","A",24,11,34,"H",14
735,"BIP","A",24,11,35,"H",14
736,"BIP","A",24,11,36,"H",14
737,"BIP","A",24,11,37,"H",14
738,"BIP","A",24,11,38,"H",14
739,"BIP","A",24,11,39,"H",14
740,"BIP","A",24,11,40,"H",14
741,"BIP","A",24,11,41,"D",14
742,"BIP","A",24,11,42,"D",14
743,"BIP","A",24,11,43,"D",14
744,"BIP","A",24,11,44,"D",14
745,"BIP","A",24,11,45,"D",14
746,"BIP","A",24,11,46,"D",14
747,"BIP","A",24,11,47,"D",14
748,"BIP","A",24,11,48,"D",14
749,"BIP","A",24,11,49,"D",14
750,"BIP","A",24,11,50,"D",14
751,"BIP","A",24,12,1,"H",20
752,"BIP","A",24,12,2,"H",20
753,"BIP","A",24,12,3,"H",20
754,"BIP","A",24,12,4,"H",20
755,"BIP","A",24,12,5,"H",20
756,"BIP","A",24,12,6,"H",20
757,"BIP","A",24,12,7,"H",20
758,"BIP","A",24,12,8,"H",20
759,"BIP","A",24,12,9,"H",20
760,"BIP","A",24,12,10,"H",20
761,"BIP","A",24,12,11,"H",20
762,"BIP","A",24,12,12,"H",20
763,"BIP","A",24,12,13,"H",20
764,"BIP","A",24,12,14,"H",20
765,"BIP","A",24,12,15,"H",20
766,"BIP","A",24,12,16,"H",20
767,"BIP","A",24,12,17,"H",20
768,"BIP","A",24,12,18,"H",20
769,"BIP","A",24,12,19,"H",20
770,"BIP","A",24,12,20,"H",20
771,"BIP","A",24,12,21,"H",20
772,"BIP","A",24,12,22,"H",20
773,"BIP","A",24,12,23,"D",20
774,"BIP","A",24,12,24,"D",20
775,"BIP","A",24,12,25,"D",20
776,"BIP","A",24,12,26,"D",20
777,"BIP","A",24,12,27,"D",20
778,"BIP","A",24,12,28,"D",20
779,"BIP","A",24,12,29,"D",20
780,"BIP","A",24,12,30,"D",20
781,"BIP","A",24,12,31,"D",20
782,"BIP","A",24,12,32,"D",20
783,"BIP","A",24,12,33,"D",20
784,"BIP","A",24,12,34,"D",20
785,"BIP","A",24,12,35,"D",20
786,"BIP","A",24,12,36,"D",20
787,"BIP","A",24,12,37,"D",20
788,"BIP","A",24,12,38,"D",20
789,"BIP","A",24,12,39,"D",20
790,"BIP","A",24,12,40,"D",20
791,"BIP","A",24,12,41,"D",20
792,"BIP","A",24,12,42,"D",20
793,"BIP","A",24,12,43,"D",20
794,"BIP","A",24,12,44,"D",20
795,"BIP","A",24,12,45,"D",20
796,"BIP","A",24,12,46,"D",20
797,"BIP","A",24,12,47,"D",20
798,"BIP","A",24,12,48,"D",20
799,"BIP","A",24,12,49,"D",20
800,"BIP","A",24,12,50,"D",20
801,"BIP","A",24,13,1,"H",23
802,"BIP","A",24,13,2,"H",23
803,"BIP","A",24,13,3,"H",23
804,"BIP","A",24,13,4,"H",23
805,"BIP","A",24,13,5,"H",23
806,"BIP","A",24,13,6,"H",23
807,"BIP","A",24,13,7,"H",23
808,"BIP","A",24,13,8,"H",23
809,"BIP","A",24,13,9,"H",23
810,"BIP","A",24,13,10,"H",23
811,"BIP","A",24,13,11,"H",23
812,"BIP","A",24,13,12,"H",23
813,"BIP","A",24,13,13,"H",23
814,"BIP","A",24,13,14,"H",23
815,"BIP","A",24,13,15,"H",23
816,"BIP","A",24,13,16,"H",23
817,"BIP","A",24,13,17,"H",23
818,"BIP","A",24,13,18,"H",23
819,"BIP","A",24,13,19,"H",23
820,"BIP","A",24,13,20,"H",23
821,"BIP","A",24,13,21,"H",23
822,"BIP","A",24,13,22,"H",23
823,"BIP","A",24,13,23,"H",23
824,"BIP","A",24,13,24,"H",23
825,"BIP","A",24,13,25,"H",23
826,"BIP","A",24,13,26,"H",23
827,"BIP","A",24,13,27,"H",23
828,"BIP","A",24,13,28,"H",23
829,"BIP","A",24,13,29,"H",23
830,"BIP","A",24,13,30,"H",23
831,"BIP","A",24,13,31,"H",23
832,"BIP","A",24,13,32,"H",23
833,"BIP","A",24,13,33,"H",23
834,"BIP","A",24,13,34,"D",23
835,"BIP","A",24,13,35,"D",23
836,"BIP","A",24,13,36,"D",23
837,"BIP","A",24,13,37,"D",23
838,"BIP","A",24,13,38,"D",23
839,"BIP","A",24,13,39,"D",23
840,"BIP","A",24,13,40,"D",23
841,"BIP","A",24,13,41,"D",23
842,"BIP","A",24,13,42,"D",23
843,"BIP","A",24,13,43,"D",23
844,"BIP","A",24,13,44,"D",23
845,"BIP","A",24,13,45,"D",23
846,"BIP","A",24,13,46,"D",23
847,"BIP","A",24,13,47,"D",23
848,"BIP","A",24,13,48,"D",23
849,"BIP","A",24,13,49,"D",23
850,"BIP","A",24,13,50,"D",23
851,"BIP","A",24,14,1,"H",26
852,"BIP","A",24,14,2,"H",26
853,"BIP","A",24,14,3,"H",26
854,"BIP","A",24,14,4,"H",26
855,"BIP","A",24,14,5,"H",26
856,"BIP","A",24,14,6,"H",26
857,"BIP","A",24,14,7,"H",26
858,"BIP","A",24,14,8,"H",26
859,"BIP","A",24,14,9,"H",26
860,"BIP","A",24,14,10,"H",26
861,"BIP","A",24,14,11,"H",26
862,"BIP","A",24,14,12,"H",26
863,"BIP","A",24,14,13,"H",26
864,"BIP","A",24,14,14,"H",26
865,"BIP","A",24,14,15,"H",26
866,"BIP","A",24,14,16,"H",26
867,"BIP","A",24,14,17,"H",26
868,"BIP","A",24,14,18,"H",26
869,"BIP","A",24,14,19,"H",26
870,"BIP","A",24,14,20,"H",26
871,"BIP","A",24,14,21,"H",26
872,"BIP","A",24,14,22,"H",26
873,"BIP","A",24,14,23,"H",26
874,"BIP","A",24,14,24,"H",26
875,"BIP","A",24,14,25,"H",26
876,"BIP","A",24,14,26,"H",26
877,"BIP","A",24,14,27,"H",26
878,"BIP","A",24,14,28,"H",26
879,"BIP","A",24,14,29,"D",26
880,"BIP","A",24,14,30,"D",26
881,"BIP","A",24,14,31,"D",26
882,"BIP","A",24,14,32,"D",26
883,"BIP","A",24,14,33,"D",26
884,"BIP","A",24,14,34,"D",26
885,"BIP","A",24,14,35,"D",26
886,"BIP","A",24,14,36,"D",26
887,"BIP","A",24,14,37,"D",26
888,"BIP","A",24,14,38,"D",26
889,"BIP","A",24,14,39,"D",26
890,"BIP","A",24,14,40,"D",26
891,"BIP","A",24,14,41,"D",26
892,"BIP","A",24,14,42,"D",26
893,"BIP","A",24,14,43,"D",26
894,"BIP","A",24,14,44,"D",26
895,"BIP","A",24,14,45,"D",26
896,"BIP","A",24,14,46,"D",26
897,"BIP","A",24,14,47,"D",26
898,"BIP","A",24,14,48,"D",26
899,"BIP","A",24,14,49,"D",26
900,"BIP","A",24,14,50,"D",26
901,"BIP","A",28,1,1,"H",3
902,"BIP","A",28,1,2,"H",3
903,"BIP","A",28,1,3,"H",3
904,"BIP","A",28,1,4,"H",3
905,"BIP","A",28,1,5,"H",3
906,"BIP","A",28,1,6,"H",3
907,"BIP","A",28,1,7,"H",3
908,"BIP","A",28,1,8,"H",3
909,"BIP","A",28,1,9,"H",3
910,"BIP","A",28,1,10,"H",3
911,"BIP","A",28,1,11,"H",3
912,"BIP","A",28,1,12,"H",3
913,"BIP","A",28,1,13,"H",3
914,"BIP","A",28,1,14,"H",3
915,"BIP","A",28,1,15,"H",3
916,"BIP","A",28,1,16,"H",3
917,"BIP","A",28,1,17,"H",3
918,"BIP","A",28,1,18,"H",3
919,"BIP","A",28,1,19,"H",3
920,"BIP","A",28,1,20,"H",3
921,"BIP","A",28,1,21,"H",3
922,"BIP","A",28,1,22,"H",3
923,"BIP","A",28,1,23,"H",3
924,"BIP","A",28,1,24,"H",3
925,"BIP","A",28,1,25,"H",3
926,"BIP","A",28,1,26,"H",3
927,"BIP","A",28,1,27,"H",3
928,"BIP","A",28,1,28,"H",3
929,"BIP","A",28,1,29,"H",3
930,"BIP","A",28,1,30,"H",3
931,"BIP","A",28,1,31,"D",3
932,"BIP","A",28,1,32,"D",3
933,"BIP","A",28,1,33,"D",3
934,"BIP","A",28,1,34,"D",3
935,"BIP","A",28,1,35,"D",3
936,"BIP","A",28,1,36,"D",3
937,"BIP","A",28,1,37,"D",3
938,"BIP","A",28,1,38,"D",3
939,"BIP","A",28,1,39,"D",3
940,"BIP","A",28,1,40,"D",3
941,"BIP","A",28,1,41,"D",3
942,"BIP","A",28,1,42,"D",3
943,"BIP","A",28,1,43,"D",3
944,"BIP","A",28,1,44,"D",3
945,"BIP","A",28,1,45,"D",3
946,"BIP","A",28,1,46,"D",3
947,"BIP","A",28,1,47,"D",3
948,"BIP","A",28,1,48,"D",3
949,"BIP","A",28,1,49,"D",3
950,"BIP","A",28,1,50,"D",3
951,"BIP","A",28,2,1,"H",6
952,"BIP","A",28,2,2,"H",6
953,"BIP","A",28,2,3,"H",6
954,"BIP","A",28,2,4,"H",6
955,"BIP","A",28,2,5,"H",6
956,"BIP","A",28,2,6,"H",6
957,"BIP","A",28,2,7,"H",6
958,"BIP","A",28,2,8,"H",6
959,"BIP","A",28,2,9,"H",6
960,"BIP","A",28,2,10,"H",6
961,"BIP","A",28,2,11,"H",6
962,"BIP","A",28,2,12,"H",6
963,"BIP","A",28,2,13,"H",6
964,"BIP","A",28,2,14,"H",6
965,"BIP","A",28,2,15,"H",6
966,"BIP","A",28,2,16,"H",6
967,"BIP","A",28,2,17,"H",6
968,"BIP","A",28,2,18,"H",6
969,"BIP","A",28,2,19,"H",6
970,"BIP","A",28,2,20,"H",6
971,"BIP","A",28,2,21,"H",6
972,"BIP","A",28,2,22,"H",6
973,"BIP","A",28,2,23,"H",6
974,"BIP","A",28,2,24,"H",6
975,"BIP","A",28,2,25,"H",6
976,"BIP","A",28,2,26,"H",6
977,"BIP","A",28,2,27,"H",6
978,"BIP","A",28,2,28,"H",6
979,"BIP","A",28,2,29,"H",6
980,"BIP","A",28,2,30,"H",6
981,"BIP","A",28,2,31,"H",6
982,"BIP","A",28,2,32,"D",6
983,"BIP","A",28,2,33,"D",6
984,"BIP","A",28,2,34,"D",6
985,"BIP","A",28,2,35,"D",6
986,"BIP","A",28,2,36,"D",6
987,"BIP","A",28,2,37,"D",6
988,"BIP","A",28,2,38,"D",6
989,"BIP","A",28,2,39,"D",6
990,"BIP","A",28,2,40,"D",6
991,"BIP","A",28,2,41,"D",6
992,"BIP","A",28,2,42,"D",6
993,"BIP","A",28,2,43,"D",6
994,"BIP","A",28,2,44,"D",6
995,"BIP","A",28,2,45,"D",6
996,"BIP","A",28,2,46,"D",6
997,"BIP","A",28,2,47,"D",6
998,"BIP","A",28,2,48,"D",6
999,"BIP","A",28,2,49,"D",6
1000,"BIP","A",28,2,50,"D",6
1001,"BIP","A",28,3,1,"H",9
1002,"BIP","A",28,3,2,"H",9
1003,"BIP","A",28,3,3,"H",9
1004,"BIP","A",28,3,4,"H",9
1005,"BIP","A",28,3,5,"H",9
1006,"BIP","A",28,3,6,"H",9
1007,"BIP","A",28,3,7,"H",9
1008,"BIP","A",28,3,8,"H",9
1009,"BIP","A",28,3,9,"H",9
1010,"BIP","A",28,3,10,"H",9
1011,"BIP","A",28,3,11,"H",9
1012,"BIP","A",28,3,12,"H",9
1013,"BIP","A",28,3,13,"H",9
1014,"BIP","A",28,3,14,"H",9
1015,"BIP","A",28,3,15,"H",9
1016,"BIP","A",28,3,16,"H",9
1017,"BIP","A",28,3,17,"H",9
1018,"BIP","A",28,3,18,"H",9
1019,"BIP","A",28,3,19,"H",9
1020,"BIP","A",28,3,20,"H",9
1021,"BIP","A",28,3,21,"H",9
1022,"BIP","A",28,3,22,"H",9
1023,"BIP","A",28,3,23,"H",9
1024,"BIP","A",28,3,24,"H",9
1025,"BIP","A",28,3,25,"H",9
1026,"BIP","A",28,3,26,"H",9
1027,"BIP","A",28,3,27,"H",9
1028,"BIP","A",28,3,28,"H",9
1029,"BIP","A",28,3,29,"H",9
1030,"BIP","A",28,3,30,"H",9
1031,"BIP","A",28,3,31,"H",9
1032,"BIP","A",28,3,32,"H",9
1033,"BIP","A",28,3,33,"H",9
1034,"BIP","A",28,3,34,"H",9
1035,"BIP","A",28,3,35,"H",9
1036,"BIP","A",28,3,36,"D",9
1037,"BIP","A",28,3,37,"D",9
1038,"BIP","A",28,3,38,"D",9
1039,"BIP","A",28,3,39,"D",9
1040,"BIP","A",28,3,40,"D",9
1041,"BIP","A",28,3,41,"D",9
1042,"BIP","A",28,3,42,"D",9
1043,"BIP","A",28,3,43,"D",9
1044,"BIP","A",28,3,44,"D",9
1045,"BIP","A",28,3,45,"D",9
1046,"BIP","A",28,3,46,"D",9
1047,"BIP","A",28,3,47,"D",9
1048,"BIP","A",28,3,48,"D",9
1049,"BIP","A",28,3,49,"D",9
1050,"BIP","A",28,3,50,"D",9
1051,"BIP","A",28,9,1,"H",19
1052,"BIP","A",28,9,2,"H",19
1053,"BIP","A",28,9,3,"H",19
1054,"BIP","A",28,9,4,"H",19
1055,"BIP","A",28,9,5,"H",19
1056,"BIP","A",28,9,6,"H",19
1057,"BIP","A",28,9,7,"H",19
1058,"BIP","A",28,9,8,"H",19
1059,"BIP","A",28,9,9,"H",19
1060,"BIP","A",28,9,10,"H",19
1061,"BIP","A",28,9,11,"H",19
1062,"BIP","A",28,9,12,"H",19
1063,"BIP","A",28,9,13,"H",19
1064,"BIP","A",28,9,14,"H",19
1065,"BIP","A",28,9,15,"H",19
1066,"BIP","A",28,9,16,"H",19
1067,"BIP","A",28,9,17,"H",19
1068,"BIP","A",28,9,18,"H",19
1069,"BIP","A",28,9,19,"H",19
1070,"BIP","A",28,9,20,"H",19
1071,"BIP","A",28,9,21,"H",19
1072,"BIP","A",28,9,22,"H",19
1073,"BIP","A",28,9,23,"H",19
1074,"BIP","A",28,9,24,"H",19
1075,"BIP","A",28,9,25,"H",19
1076,"BIP","A",28,9,26,"H",19
1077,"BIP","A",28,9,27,"H",19
1078,"BIP","A",28,9,28,"H",19
1079,"BIP","A",28,9,29,"H",19
1080,"BIP","A",28,9,30,"H",19
1081,"BIP","A",28,9,31,"H",19
1082,"BIP","A",28,9,32,"H",19
1083,"BIP","A",28,9,33,"H",19
1084,"BIP","A",28,9,34,"H",19
1085,"BIP","A",28,9,35,"H",19
1086,"BIP","A",28,9,36,"H",19
1087,"BIP","A",28,9,37,"H",19
1088,"BIP","A",28,9,38,"H",19
1089,"BIP","A",28,9,39,"H",19
1090,"BIP","A",28,9,40,"H",19
1091,"BIP","A",28,9,41,"H",19
1092,"BIP","A",28,9,42,"H",19
1093,"BIP","A",28,9,43,"H",19
1094,"BIP","A",28,9,44,"D",19
1095,"BIP","A",28,9,45,"D",19
1096,"BIP","A",28,9,46,"D",19
1097,"BIP","A",28,9,47,"D",19
1098,"BIP","A",28,9,48,"D",19
1099,"BIP","A",28,9,49,"D",19
1100,"BIP","A",28,9,50,"D",19
1101,"BIP","A",28,10,1,"H",12
1102,"BIP","A",28,10,2,"H",12
1103,"BIP","A",28,10,3,"H",12
1104,"BIP","A",28,10,4,"H",12
1105,"BIP","A",28,10,5,"H",12
1106,"BIP","A",28,10,6,"H",12
1107,"BIP","A",28,10,7,"H",12
1108,"BIP","A",28,10,8,"H",12
1109,"BIP","A",28,10,9,"H",12
1110,"BIP","A",28,10,10,"H",12
1111,"BIP","A",28,10,11,"H",12
1112,"BIP","A",28,10,12,"H",12
1113,"BIP","A",28,10,13,"H",12
1114,"BIP","A",28,10,14,"H",12
1115,"BIP","A",28,10,15,"H",12
1116,"BIP","A",28,10,16,"H",12
1117,"BIP","A",28,10,17,"H",12
1118,"BIP","A",28,10,18,"H",12
1119,"BIP","A",28,10,19,"H",12
1120,"BIP","A",28,10,20,"H",12
1121,"BIP","A",28,10,21,"H",12
1122,"BIP","A",28,10,22,"H",12
1123,"BIP","A",28,10,23,"H",12
1124,"BIP","A",28,10,24,"H",12
1125,"BIP","A",28,10,25,"H",12
1126,"BIP","A",28,10,26,"H",12
1127,"BIP","A",28,10,27,"H",12
1128,"BIP","A",28,10,28,"H",12
1129,"BIP","A",28,10,29,"H",12
1130,"BIP","A",28,10,30,"H",12
1131,"BIP","A",28,10,31,"H",12
1132,"BIP","A",28,10,32,"H",12
1133,"BIP","A",28,10,33,"H",12
1134,"BIP","A",28,10,34,"H",12
1135,"BIP","A",28,10,35,"H",12
1136,"BIP","A",28,10,36,"H",12
1137,"BIP","A",28,10,37,"H",12
1138,"BIP","A",28,10,38,"H",12
1139,"BIP","A",28,10,39,"H",12
1140,"BIP","A",28,10,40,"H",12
1141,"BIP","A",28,10,41,"H",12
1142,"BIP","A",28,10,42,"H",12
1143,"BIP","A",28,10,43,"H",12
1144,"BIP","A",28,10,44,"H",12
1145,"BIP","A",28,10,45,"H",12
1146,"BIP","A",28,10,46,"H",12
1147,"BIP","A",28,10,47,"D",12
1148,"BIP","A",28,10,48,"D",12
1149,"BIP","A",28,10,49,"D",12
1150,"BIP","A",28,10,50,"D",12
1151,"BIP","A",28,11,1,"H",15
1152,"BIP","A",28,11,2,"H",15
1153,"BIP","A",28,11,3,"H",15
1154,"BIP","A",28,11,4,"H",15
1155,"BIP","A",28,11,5,"H",15
1156,"BIP","A",28,11,6,"H",15
1157,"BIP","A",28,11,7,"H",15
1158,"BIP","A",28,11,8,"H",15
1159,"BIP","A",28,11,9,"H",15
1160,"BIP","A",28,11,10,"H",15
1161,"BIP","A",28,11,11,"H",15
1162,"BIP","A",28,11,12,"H",15
1163,"BIP","A",28,11,13,"H",15
1164,"BIP","A",28,11,14,"H",15
1165,"BIP","A",28,11,15,"H",15
1166,"BIP","A",28,11,16,"H",15
1167,"BIP","A",28,11,17,"H",15
1168,"BIP","A",28,11,18,"H",15
1169,"BIP","A",28,11,19,"H",15
1170,"BIP","A",28,11,20,"H",15
1171,"BIP","A",28,11,21,"H",15
1172,"BIP","A",28,11,22,"H",15
1173,"BIP","A",28,11,23,"H",15
1174,"BIP","A",28,11,24,"H",15
1175,"BIP","A",28,11,25,"H",15
1176,"BIP","A",28,11,26,"H",15
1177,"BIP","A",28,11,27,"H",15
1178,"BIP","A",28,11,28,"H",15
1179,"BIP","A",28,11,29,"H",15
1180,"BIP","A",28,11,30,"H",15
1181,"BIP","A",28,11,31,"H",15
1182,"BIP","A",28,11,32,"H",15
1183,"BIP","A",28,11,33,"H",15
1184,"BIP","A",28,11,34,"H",15
1185,"BIP","A",28,11,35,"H",15
1186,"BIP","A",28,11,36,"H",15
1187,"BIP","A",28,11,37,"H",15
1188,"BIP","A",28,11,38,"H",15
1189,"BIP","A",28,11,39,"H",15
1190,"BIP","A",28,11,40,"H",15
1191,"BIP","A",28,11,41,"H",15
1192,"BIP","A",28,11,42,"H",15
1193,"BIP","A",28,11,43,"H",15
1194,"BIP","A",28,11,44,"H",15
1195,"BIP","A",28,11,45,"H",15
1196,"BIP","A",28,11,46,"D",15
1197,"BIP","A",28,11,47,"D",15
1198,"BIP","A",28,11,48,"D",15
1199,"BIP","A",28,11,49,"D",15
1200,"BIP","A",28,11,50,"D",15
1201,"BIP","A",28,12,1,"H",21
1202,"BIP","A",28,12,2,"H",21
1203,"BIP","A",28,12,3,"H",21
1204,"BIP","A",28,12,4,"H",21
1205,"BIP","A",28,12,5,"H",21
1206,"BIP","A",28,12,6,"H",21
1207,"BIP","A",28,12,7,"H",21
1208,"BIP","A",28,12,8,"H",21
1209,"BIP","A",28,12,9,"H",21
1210,"BIP","A",28,12,10,"H",21
1211,"BIP","A",28,12,11,"H",21
1212,"BIP","A",28,12,12,"H",21
1213,"BIP","A",28,12,13,"H",21
1214,"BIP","A",28,12,14,"H",21
1215,"BIP","A",28,12,15,"H",21
1216,"BIP","A",28,12,16,"H",21
1217,"BIP","A",28,12,17,"H",21
1218,"BIP","A",28,12,18,"H",21
1219,"BIP","A",28,12,19,"H",21
1220,"BIP","A",28,12,20,"H",21
1221,"BIP","A",28,12,21,"H",21
1222,"BIP","A",28,12,22,"H",21
1223,"BIP","A",28,12,23,"H",21
1224,"BIP","A",28,12,24,"H",21
1225,"BIP","A",28,12,25,"H",21
1226,"BIP","A",28,12,26,"H",21
1227,"BIP","A",28,12,27,"H",21
1228,"BIP","A",28,12,28,"H",21
1229,"BIP","A",28,12,29,"D",21
1230,"BIP","A",28,12,30,"D",21
1231,"BIP","A",28,12,31,"D",21
1232,"BIP","A",28,12,32,"D",21
1233,"BIP","A",28,12,33,"D",21
1234,"BIP","A",28,12,34,"D",21
1235,"BIP","A",28,12,35,"D",21
1236,"BIP","A",28,12,36,"D",21
1237,"BIP","A",28,12,37,"D",21
1238,"BIP","A",28,12,38,"D",21
1239,"BIP","A",28,12,39,"D",21
1240,"BIP","A",28,12,40,"D",21
1241,"BIP","A",28,12,41,"D",21
1242,"BIP","A",28,12,42,"D",21
1243,"BIP","A",28,12,43,"D",21
1244,"BIP","A",28,12,44,"D",21
1245,"BIP","A",28,12,45,"D",21
1246,"BIP","A",28,12,46,"D",21
1247,"BIP","A",28,12,47,"D",21
1248,"BIP","A",28,12,48,"D",21
1249,"BIP","A",28,12,49,"D",21
1250,"BIP","A",28,12,50,"D",21
1251,"BIP","A",28,13,1,"H",24
1252,"BIP","A",28,13,2,"H",24
1253,"BIP","A",28,13,3,"H",24
1254,"BIP","A",28,13,4,"H",24
1255,"BIP","A",28,13,5,"H",24
1256,"BIP","A",28,13,6,"H",24
1257,"BIP","A",28,13,7,"H",24
1258,"BIP","A",28,13,8,"H",24
1259,"BIP","A",28,13,9,"H",24
1260,"BIP","A",28,13,10,"H",24
1261,"BIP","A",28,13,11,"H",24
1262,"BIP","A",28,13,12,"H",24
1263,"BIP","A",28,13,13,"H",24
1264,"BIP","A",28,13,14,"H",24
1265,"BIP","A",28,13,15,"H",24
1266,"BIP","A",28,13,16,"H",24
1267,"BIP","A",28,13,17,"H",24
1268,"BIP","A",28,13,18,"H",24
1269,"BIP","A",28,13,19,"H",24
1270,"BIP","A",28,13,20,"H",24
1271,"BIP","A",28,13,21,"H",24
1272,"BIP","A",28,13,22,"H",24
1273,"BIP","A",28,13,23,"H",24
1274,"BIP","A",28,13,24,"H",24
1275,"BIP","A",28,13,25,"H",24
1276,"BIP","A",28,13,26,"H",24
1277,"BIP","A",28,13,27,"H",24
1278,"BIP","A",28,13,28,"H",24
1279,"BIP","A",28,13,29,"H",24
1280,"BIP","A",28,13,30,"H",24
1281,"BIP","A",28,13,31,"H",24
1282,"BIP","A",28,13,32,"D",24
1283,"BIP","A",28,13,33,"D",24
1284,"BIP","A",28,13,34,"D",24
1285,"BIP","A",28,13,35,"D",24
1286,"BIP","A",28,13,36,"D",24
1287,"BIP","A",28,13,37,"D",24
1288,"BIP","A",28,13,38,"D",24
1289,"BIP","A",28,13,39,"D",24
1290,"BIP","A",28,13,40,"D",24
1291,"BIP","A",28,13,41,"D",24
1292,"BIP","A",28,13,42,"D",24
1293,"BIP","A",28,13,43,"D",24
1294,"BIP","A",28,13,44,"D",24
1295,"BIP","A",28,13,45,"D",24
1296,"BIP","A",28,13,46,"D",24
1297,"BIP","A",28,13,47,"D",24
1298,"BIP","A",28,13,48,"D",24
1299,"BIP","A",28,13,49,"D",24
1300,"BIP","A",28,13,50,"D",24
1301,"BIP","A",28,14,1,"H",27
1302,"BIP","A",28,14,2,"H",27
1303,"BIP","A",28,14,3,"H",27
1304,"BIP","A",28,14,4,"H",27
1305,"BIP","A",28,14,5,"H",27
1306,"BIP","A",28,14,6,"H",27
1307,"BIP","A",28,14,7,"H",27
1308,"BIP","A",28,14,8,"H",27
1309,"BIP","A",28,14,9,"H",27
1310,"BIP","A",28,14,10,"H",27
1311,"BIP","A",28,14,11,"H",27
1312,"BIP","A",28,14,12,"H",27
1313,"BIP","A",28,14,13,"H",27
1314,"BIP","A",28,14,14,"H",27
1315,"BIP","A",28,14,15,"H",27
1316,"BIP","A",28,14,16,"H",27
1317,"BIP","A",28,14,17,"H",27
1318,"BIP","A",28,14,18,"H",27
1319,"BIP","A",28,14,19,"H",27
1320,"BIP","A",28,14,20,"H",27
1321,"BIP","A",28,14,21,"H",27
1322,"BIP","A",28,14,22,"H",27
1323,"BIP","A",28,14,23,"H",27
1324,"BIP","A",28,14,24,"H",27
1325,"BIP","A",28,14,25,"H",27
1326,"BIP","A",28,14,26,"H",27
1327,"BIP","A",28,14,27,"H",27
1328,"BIP","A",28,14,28,"H",27
1329,"BIP","A",28,14,29,"H",27
1330,"BIP","A",28,14,30,"H",27
1331,"BIP","A",28,14,31,"H",27
1332,"BIP","A",28,14,32,"H",27
1333,"BIP","A",28,14,33,"H",27
1334,"BIP","A",28,14,34,"H",27
1335,"BIP","A",28,14,35,"H",27
1336,"BIP","A",28,14,36,"D",27
1337,"BIP","A",28,14,37,"D",27
1338,"BIP","A",28,14,38,"D",27
1339,"BIP","A",28,14,39,"D",27
1340,"BIP","A",28,14,40,"D",27
1341,"BIP","A",28,14,41,"D",27
1342,"BIP","A",28,14,42,"D",27
1343,"BIP","A",28,14,43,"D",27
1344,"BIP","A",28,14,44,"D",27
1345,"BIP","A",28,14,45,"D",27
1346,"BIP","A",28,14,46,"D",27
1347,"BIP","A",28,14,47,"D",27
1348,"BIP","A",28,14,48,"D",27
1349,"BIP","A",28,14,49,"D",27
1350,"BIP","A",28,14,50,"D",27
1351,"BIP","G",20,1,1,"H",600
1352,"BIP","G",20,1,2,"H",600
1353,"BIP","G",20,1,3,"H",600
1354,"BIP","G",20,1,4,"H",600
1355,"BIP","G",20,1,5,"H",600
1356,"BIP","G",20,1,6,"H",600
1357,"BIP","G",20,1,7,"H",600
1358,"BIP","G",20,1,8,"H",600
1359,"BIP","G",20,1,9,"H",600
1360,"BIP","G",20,1,10,"H",600
1361,"BIP","G",20,1,11,"H",600
1362,"BIP","G",20,1,12,"H",600
1363,"BIP","G",20,1,13,"H",600
1364,"BIP","G",20,1,14,"H",600
1365,"BIP","G",20,1,15,"H",600
1366,"BIP","G",20,1,16,"H",600
1367,"BIP","G",20,1,17,"H",600
1368,"BIP","G",20,1,18,"H",600
1369,"BIP","G",20,1,19,"H",600
1370,"BIP","G",20,1,20,"H",600
1371,"BIP","G",20,1,21,"H",600
1372,"BIP","G",20,1,22,"H",600
1373,"BIP","G",20,1,23,"D",600
1374,"BIP","G",20,1,24,"D",600
1375,"BIP","G",20,1,25,"D",600
