Host,Parasitoid,Temp,Rep,Block,Individuals,HPD,Edate,Ptoid,Psex
PST,M,24,5,3,26,D,,,
PST,M,24,5,3,27,D,,,
PST,M,24,5,3,28,D,,,
PST,M,24,5,3,29,D,,,
PST,M,24,5,3,30,D,,,
PST,M,24,5,3,31,D,,,
PST,M,24,5,3,32,D,,,
PST,M,24,5,3,33,D,,,
PST,M,24,5,3,34,D,,,
PST,M,24,5,3,35,D,,,
PST,M,24,5,3,36,D,,,
PST,M,24,5,3,37,D,,,
PST,M,24,5,3,38,D,,,
PST,M,24,5,3,39,D,,,
PST,M,24,5,3,40,D,,,
PST,M,24,5,3,41,D,,,
PST,M,24,5,3,42,D,,,
PST,M,24,5,3,43,D,,,
PST,M,24,5,3,44,D,,,
PST,M,24,5,3,45,D,,,
PST,M,24,5,3,46,D,,,
PST,M,24,5,3,47,D,,,
PST,M,24,5,3,48,D,,,
PST,M,24,5,3,49,D,,,
PST,M,24,5,3,50,D,,,
PST,M,24,6,3,1,H,10,,
PST,M,24,6,3,2,H,10,,
PST,M,24,6,3,3,H,10,,
PST,M,24,6,3,4,H,10,,
PST,M,24,6,3,5,H,10,,
PST,M,24,6,3,6,P,28,MG,MGM
PST,M,24,6,3,7,P,28,MG,MGM
PST,M,24,6,3,8,P,28,MG,MGM
PST,M,24,6,3,9,P,30,MG,MGM
PST,M,24,6,3,10,P,30,MG,MGF
PST,M,24,6,3,11,P,30,MG,MGF
PST,M,24,6,3,12,P,31,MG,MGF
PST,M,24,6,3,13,P,31,MG,MGF
PST,M,24,6,3,14,P,31,MG,MGF
PST,M,24,6,3,15,P,31,MG,MGF
PST,M,24,6,3,16,P,31,MG,MGF
PST,M,24,6,3,17,P,31,MG,MGF
PST,M,24,6,3,18,P,31,MG,MGF
PST,M,24,6,3,19,P,31,MG,MGF
PST,M,24,6,3,20,P,32,MG,MGF
PST,M,24,6,3,21,P,32,MG,MGF
PST,M,24,6,3,22,P,32,MG,MGF
PST,M,24,6,3,23,P,33,MG,MGF
PST,M,24,6,3,24,P,33,MG,MGF
PST,M,24,6,3,25,P,34,MG,MGF
PST,M,24,6,3,26,D,,,
PST,M,24,6,3,27,D,,,
PST,M,24,6,3,28,D,,,
PST,M,24,6,3,29,D,,,
PST,M,24,6,3,30,D,,,
PST,M,24,6,3,31,D,,,
PST,M,24,6,3,32,D,,,
PST,M,24,6,3,33,D,,,
PST,M,24,6,3,34,D,,,
PST,M,24,6,3,35,D,,,
PST,M,24,6,3,36,D,,,
PST,M,24,6,3,37,D,,,
PST,M,24,6,3,38,D,,,
PST,M,24,6,3,39,D,,,
PST,M,24,6,3,40,D,,,
PST,M,24,6,3,41,D,,,
PST,M,24,6,3,42,D,,,
PST,M,24,6,3,43,D,,,
PST,M,24,6,3,44,D,,,
PST,M,24,6,3,45,D,,,
PST,M,24,6,3,46,D,,,
PST,M,24,6,3,47,D,,,
PST,M,24,6,3,48,D,,,
PST,M,24,6,3,49,D,,,
PST,M,24,6,3,50,D,,,
PST,M,24,12,6,1,H,11,,
PST,M,24,12,6,2,H,11,,
PST,M,24,12,6,3,H,12,,
PST,M,24,12,6,4,P,29,MG,MGM
PST,M,24,12,6,5,P,29,MG,MGM
PST,M,24,12,6,6,P,30,MG,MGM
PST,M,24,12,6,7,P,30,MG,MGF
PST,M,24,12,6,8,P,30,MG,MGF
PST,M,24,12,6,9,P,31,MG,MGF
PST,M,24,12,6,10,P,31,MG,MGF
PST,M,24,12,6,11,P,32,MG,MGF
PST,M,24,12,6,12,P,32,MG,MGF
PST,M,24,12,6,13,P,33,MG,MGF
PST,M,24,12,6,14,P,33,MG,MGF
PST,M,24,12,6,15,P,35,MG,MGF
PST,M,24,12,6,16,P,36,MG,MGF
PST,M,24,12,6,17,P,30,MG,MGF
PST,M,24,12,6,18,P,40,MG,MGF
PST,M,24,12,6,19,P,40,MG,MGF
PST,M,24,12,6,20,D,,,
PST,M,24,12,6,21,D,,,
PST,M,24,12,6,22,D,,,
PST,M,24,12,6,23,D,,,
PST,M,24,12,6,24,D,,,
PST,M,24,12,6,25,D,,,
PST,M,24,12,6,26,D,,,
PST,M,24,12,6,27,D,,,
PST,M,24,12,6,28,D,,,
PST,M,24,12,6,29,D,,,
PST,M,24,12,6,30,D,,,
PST,M,24,12,6,31,D,,,
PST,M,24,12,6,32,D,,,
PST,M,24,12,6,33,D,,,
PST,M,24,12,6,34,D,,,
PST,M,24,12,6,35,D,,,
PST,M,24,12,6,36,D,,,
PST,M,24,12,6,37,D,,,
PST,M,24,12,6,38,D,,,
PST,M,24,12,6,39,D,,,
PST,M,24,12,6,40,D,,,
PST,M,24,12,6,41,D,,,
PST,M,24,12,6,42,D,,,
PST,M,24,12,6,43,D,,,
PST,M,24,12,6,44,D,,,
PST,M,24,12,6,45,D,,,
PST,M,24,12,6,46,D,,,
PST,M,24,12,6,47,D,,,
PST,M,24,12,6,48,D,,,
PST,M,24,12,6,49,D,,,
PST,M,24,12,6,50,D,,,
PST,M,24,13,6,1,H,12,,
PST,M,24,13,6,2,P,29,MG,MGM
PST,M,24,13,6,3,P,30,MG,MGM
PST,M,24,13,6,4,P,34,MG,MGF
PST,M,24,13,6,5,P,34,MG,MGF
PST,M,24,13,6,6,D,,,
PST,M,24,13,6,7,D,,,
PST,M,24,13,6,8,D,,,
PST,M,24,13,6,9,D,,,
PST,M,24,13,6,10,D,,,
PST,M,24,13,6,11,D,,,
PST,M,24,13,6,12,D,,,
PST,M,24,13,6,13,D,,,
PST,M,24,13,6,14,D,,,
PST,M,24,13,6,15,D,,,
PST,M,24,13,6,16,D,,,
PST,M,24,13,6,17,D,,,
PST,M,24,13,6,18,D,,,
PST,M,24,13,6,19,D,,,
PST,M,24,13,6,20,D,,,
PST,M,24,13,6,21,D,,,
PST,M,24,13,6,22,D,,,
PST,M,24,13,6,23,D,,,
PST,M,24,13,6,24,D,,,
PST,M,24,13,6,25,D,,,
PST,M,24,13,6,26,D,,,
PST,M,24,13,6,27,D,,,
PST,M,24,13,6,28,D,,,
PST,M,24,13,6,29,D,,,
PST,M,24,13,6,30,D,,,
PST,M,24,13,6,31,D,,,
PST,M,24,13,6,32,D,,,
PST,M,24,13,6,33,D,,,
PST,M,24,13,6,34,D,,,
PST,M,24,13,6,35,D,,,
PST,M,24,13,6,36,D,,,
PST,M,24,13,6,37,D,,,
PST,M,24,13,6,38,D,,,
PST,M,24,13,6,39,D,,,
PST,M,24,13,6,40,D,,,
PST,M,24,13,6,41,D,,,
PST,M,24,13,6,42,D,,,
PST,M,24,13,6,43,D,,,
PST,M,24,13,6,44,D,,,
PST,M,24,13,6,45,D,,,
PST,M,24,13,6,46,D,,,
PST,M,24,13,6,47,D,,,
PST,M,24,13,6,48,D,,,
PST,M,24,13,6,49,D,,,
PST,M,24,13,6,50,D,,,
PST,M,24,14,7,1,H,11,,
PST,M,24,14,7,2,H,11,,
PST,M,24,14,7,3,H,11,,
PST,M,24,14,7,4,H,11,,
PST,M,24,14,7,5,H,11,,
PST,M,24,14,7,6,H,11,,
PST,M,24,14,7,7,H,11,,
PST,M,24,14,7,8,H,11,,
PST,M,24,14,7,9,H,11,,
PST,M,24,14,7,10,H,11,,
PST,M,24,14,7,11,H,11,,
PST,M,24,14,7,12,H,11,,
PST,M,24,14,7,13,H,12,,
PST,M,24,14,7,14,H,12,,
PST,M,24,14,7,15,P,29,MG,MGM
PST,M,24,14,7,16,P,29,MG,MGM
PST,M,24,14,7,17,P,29,MG,MGM
PST,M,24,14,7,18,P,29,MG,MGM
PST,M,24,14,7,19,P,30,MG,MGM
PST,M,24,14,7,20,P,30,MG,MGM
PST,M,24,14,7,21,P,32,MG,MGM
PST,M,24,14,7,22,P,32,MG,MGM
PST,M,24,14,7,23,P,33,MG,MGM
PST,M,24,14,7,24,P,34,MG,MGF
PST,M,24,14,7,25,P,35,MG,MGF
PST,M,24,14,7,26,P,38,MG,MGF
PST,M,24,14,7,27,P,40,MG,MGF
PST,M,24,14,7,28,P,40,MG,MGF
PST,M,24,14,7,29,D,,,
PST,M,24,14,7,30,D,,,
PST,M,24,14,7,31,D,,,
PST,M,24,14,7,32,D,,,
PST,M,24,14,7,33,D,,,
PST,M,24,14,7,34,D,,,
PST,M,24,14,7,35,D,,,
PST,M,24,14,7,36,D,,,
PST,M,24,14,7,37,D,,,
PST,M,24,14,7,38,D,,,
PST,M,24,14,7,39,D,,,
PST,M,24,14,7,40,D,,,
PST,M,24,14,7,41,D,,,
PST,M,24,14,7,42,D,,,
PST,M,24,14,7,43,D,,,
PST,M,24,14,7,44,D,,,
PST,M,24,14,7,45,D,,,
PST,M,24,14,7,46,D,,,
PST,M,24,14,7,47,D,,,
PST,M,24,14,7,48,D,,,
PST,M,24,14,7,49,D,,,
PST,M,24,14,7,50,D,,,
PST,M,24,15,7,1,H,10,,
PST,M,24,15,7,2,H,11,,
PST,M,24,15,7,3,H,11,,
PST,M,24,15,7,4,H,11,,
PST,M,24,15,7,5,H,11,,
PST,M,24,15,7,6,H,12,,
PST,M,24,15,7,7,H,12,,
PST,M,24,15,7,8,H,12,,
PST,M,24,15,7,9,H,12,,
PST,M,24,15,7,10,H,12,,
PST,M,24,15,7,11,H,12,,
PST,M,24,15,7,12,H,12,,
PST,M,24,15,7,13,H,12,,
PST,M,24,15,7,14,H,12,,
PST,M,24,15,7,15,H,12,,
PST,M,24,15,7,16,H,12,,
PST,M,24,15,7,17,H,12,,
PST,M,24,15,7,18,H,12,,
PST,M,24,15,7,19,H,12,,
PST,M,24,15,7,20,H,12,,
PST,M,24,15,7,21,H,12,,
PST,M,24,15,7,22,H,12,,
PST,M,24,15,7,23,H,12,,
PST,M,24,15,7,24,P,29,MG,MGM
PST,M,24,15,7,25,P,29,MG,MGM
PST,M,24,15,7,26,P,29,MG,MGM
PST,M,24,15,7,27,P,29,MG,MGM
PST,M,24,15,7,28,P,29,MG,MGM
PST,M,24,15,7,29,P,29,MG,MGM
PST,M,24,15,7,30,P,29,MG,MGM
PST,M,24,15,7,31,P,29,MG,MGM
PST,M,24,15,7,32,P,29,MG,MGM
PST,M,24,15,7,33,P,30,MG,MGM
PST,M,24,15,7,34,P,30,MG,MGM
PST,M,24,15,7,35,P,30,MG,MGM
PST,M,24,15,7,36,P,30,MG,MGM
PST,M,24,15,7,37,P,30,MG,MGM
PST,M,24,15,7,38,P,30,MG,MGM
PST,M,24,15,7,39,P,30,MG,MGM
PST,M,24,15,7,40,P,30,MG,MGM
PST,M,24,15,7,41,P,30,MG,MGM
PST,M,24,15,7,42,P,30,MG,MGM
PST,M,24,15,7,43,P,31,MG,MGM
PST,M,24,15,7,44,P,31,MG,MGM
PST,M,24,15,7,45,P,32,MG,MGM
PST,M,24,15,7,46,P,35,MG,MGF
PST,M,24,15,7,47,P,36,MG,MGF
PST,M,24,15,7,48,P,36,MG,MGF
PST,M,24,15,7,49,P,38,MG,MGF
PST,M,24,15,7,50,D,,,
PST,M,24,16,9,1,H,11,,
PST,M,24,16,9,2,H,11,,
PST,M,24,16,9,3,H,11,,
PST,M,24,16,9,4,H,11,,
PST,M,24,16,9,5,H,12,,
PST,M,24,16,9,6,P,29,MG,MGM
PST,M,24,16,9,7,P,30,MG,MGM
PST,M,24,16,9,8,P,31,MG,MGM
PST,M,24,16,9,9,P,32,MG,MGM
PST,M,24,16,9,10,P,32,MG,MGM
PST,M,24,16,9,11,P,32,MG,MGF
PST,M,24,16,9,12,P,32,MG,MGF
PST,M,24,16,9,13,P,32,MG,MGF
PST,M,24,16,9,14,P,34,MG,MGF
PST,M,24,16,9,15,P,35,MG,MGF
PST,M,24,16,9,16,P,35,MG,MGF
PST,M,24,16,9,17,D,,,
PST,M,24,16,9,18,D,,,
PST,M,24,16,9,19,D,,,
PST,M,24,16,9,20,D,,,
PST,M,24,16,9,21,D,,,
PST,M,24,16,9,22,D,,,
PST,M,24,16,9,23,D,,,
PST,M,24,16,9,24,D,,,
PST,M,24,16,9,25,D,,,
PST,M,24,16,9,26,D,,,
PST,M,24,16,9,27,D,,,
PST,M,24,16,9,28,D,,,
PST,M,24,16,9,29,D,,,
PST,M,24,16,9,30,D,,,
PST,M,24,16,9,31,D,,,
PST,M,24,16,9,32,D,,,
PST,M,24,16,9,33,D,,,
PST,M,24,16,9,34,D,,,
PST,M,24,16,9,35,D,,,
PST,M,24,16,9,36,D,,,
PST,M,24,16,9,37,D,,,
PST,M,24,16,9,38,D,,,
PST,M,24,16,9,39,D,,,
PST,M,24,16,9,40,D,,,
PST,M,24,16,9,41,D,,,
PST,M,24,16,9,42,D,,,
PST,M,24,16,9,43,D,,,
PST,M,24,16,9,44,D,,,
PST,M,24,16,9,45,D,,,
PST,M,24,16,9,46,D,,,
PST,M,24,16,9,47,D,,,
PST,M,24,16,9,48,D,,,
PST,M,24,16,9,49,D,,,
PST,M,24,16,9,50,D,,,
RUB,M,20,1,2,1,P,37,ML,MLF
RUB,M,20,1,2,2,D,,,
RUB,M,20,1,2,3,D,,,
RUB,M,20,1,2,4,D,,,
RUB,M,20,1,2,5,D,,,
RUB,M,20,1,2,6,D,,,
RUB,M,20,1,2,7,D,,,
RUB,M,20,1,2,8,D,,,
RUB,M,20,1,2,9,D,,,
RUB,M,20,1,2,10,D,,,
RUB,M,20,1,2,11,D,,,
RUB,M,20,1,2,12,D,,,
RUB,M,20,1,2,13,D,,,
RUB,M,20,1,2,14,D,,,
RUB,M,20,1,2,15,D,,,
RUB,M,20,1,2,16,D,,,
RUB,M,20,1,2,17,D,,,
RUB,M,20,1,2,18,D,,,
RUB,M,20,1,2,19,D,,,
RUB,M,20,1,2,20,D,,,
RUB,M,20,1,2,21,D,,,
RUB,M,20,1,2,22,D,,,
RUB,M,20,1,2,23,D,,,
RUB,M,20,1,2,24,D,,,
RUB,M,20,1,2,25,D,,,
RUB,M,20,1,2,26,D,,,
RUB,M,20,1,2,27,D,,,
RUB,M,20,1,2,28,D,,,
RUB,M,20,1,2,29,D,,,
RUB,M,20,1,2,30,D,,,
RUB,M,20,1,2,31,D,,,
RUB,M,20,1,2,32,D,,,
RUB,M,20,1,2,33,D,,,
RUB,M,20,1,2,34,D,,,
RUB,M,20,1,2,35,D,,,
RUB,M,20,1,2,36,D,,,
RUB,M,20,1,2,37,D,,,
RUB,M,20,1,2,38,D,,,
RUB,M,20,1,2,39,D,,,
RUB,M,20,1,2,40,D,,,
RUB,M,20,1,2,41,D,,,
RUB,M,20,1,2,42,D,,,
RUB,M,20,1,2,43,D,,,
RUB,M,20,1,2,44,D,,,
RUB,M,20,1,2,45,D,,,
RUB,M,20,1,2,46,D,,,
RUB,M,20,1,2,47,D,,,
RUB,M,20,1,2,48,D,,,
RUB,M,20,1,2,49,D,,,
RUB,M,20,1,2,50,D,,,
RUB,M,20,2,2,1,D,,,
RUB,M,20,2,2,2,D,,,
RUB,M,20,2,2,3,D,,,
RUB,M,20,2,2,4,D,,,
RUB,M,20,2,2,5,D,,,
RUB,M,20,2,2,6,D,,,
RUB,M,20,2,2,7,D,,,
RUB,M,20,2,2,8,D,,,
RUB,M,20,2,2,9,D,,,
RUB,M,20,2,2,10,D,,,
RUB,M,20,2,2,11,D,,,
RUB,M,20,2,2,12,D,,,
RUB,M,20,2,2,13,D,,,
RUB,M,20,2,2,14,D,,,
RUB,M,20,2,2,15,D,,,
RUB,M,20,2,2,16,D,,,
RUB,M,20,2,2,17,D,,,
RUB,M,20,2,2,18,D,,,
RUB,M,20,2,2,19,D,,,
RUB,M,20,2,2,20,D,,,
RUB,M,20,2,2,21,D,,,
RUB,M,20,2,2,22,D,,,
RUB,M,20,2,2,23,D,,,
RUB,M,20,2,2,24,D,,,
RUB,M,20,2,2,25,D,,,
RUB,M,20,2,2,26,D,,,
RUB,M,20,2,2,27,D,,,
RUB,M,20,2,2,28,D,,,
RUB,M,20,2,2,29,D,,,
RUB,M,20,2,2,30,D,,,
RUB,M,20,2,2,31,D,,,
RUB,M,20,2,2,32,D,,,
RUB,M,20,2,2,33,D,,,
RUB,M,20,2,2,34,D,,,
RUB,M,20,2,2,35,D,,,
RUB,M,20,2,2,36,D,,,
RUB,M,20,2,2,37,D,,,
RUB,M,20,2,2,38,D,,,
RUB,M,20,2,2,39,D,,,
RUB,M,20,2,2,40,D,,,
RUB,M,20,2,2,41,D,,,
RUB,M,20,2,2,42,D,,,
RUB,M,20,2,2,43,D,,,
RUB,M,20,2,2,44,D,,,
RUB,M,20,2,2,45,D,,,
RUB,M,20,2,2,46,D,,,
RUB,M,20,2,2,47,D,,,
RUB,M,20,2,2,48,D,,,
RUB,M,20,2,2,49,D,,,
RUB,M,20,2,2,50,D,,,
RUB,M,20,3,2,1,P,30,MA,MAF
RUB,M,20,3,2,2,P,31,MA,MAF
RUB,M,20,3,2,3,P,37,ML,MLF
RUB,M,20,3,2,4,D,,,
RUB,M,20,3,2,5,D,,,
RUB,M,20,3,2,6,D,,,
RUB,M,20,3,2,7,D,,,
RUB,M,20,3,2,8,D,,,
RUB,M,20,3,2,9,D,,,
RUB,M,20,3,2,10,D,,,
RUB,M,20,3,2,11,D,,,
RUB,M,20,3,2,12,D,,,
RUB,M,20,3,2,13,D,,,
RUB,M,20,3,2,14,D,,,
RUB,M,20,3,2,15,D,,,
RUB,M,20,3,2,16,D,,,
RUB,M,20,3,2,17,D,,,
RUB,M,20,3,2,18,D,,,
RUB,M,20,3,2,19,D,,,
RUB,M,20,3,2,20,D,,,
RUB,M,20,3,2,21,D,,,
RUB,M,20,3,2,22,D,,,
RUB,M,20,3,2,23,D,,,
RUB,M,20,3,2,24,D,,,
RUB,M,20,3,2,25,D,,,
RUB,M,20,3,2,26,D,,,
RUB,M,20,3,2,27,D,,,
RUB,M,20,3,2,28,D,,,
RUB,M,20,3,2,29,D,,,
RUB,M,20,3,2,30,D,,,
RUB,M,20,3,2,31,D,,,
RUB,M,20,3,2,32,D,,,
RUB,M,20,3,2,33,D,,,
RUB,M,20,3,2,34,D,,,
RUB,M,20,3,2,35,D,,,
RUB,M,20,3,2,36,D,,,
RUB,M,20,3,2,37,D,,,
RUB,M,20,3,2,38,D,,,
RUB,M,20,3,2,39,D,,,
RUB,M,20,3,2,40,D,,,
RUB,M,20,3,2,41,D,,,
RUB,M,20,3,2,42,D,,,
RUB,M,20,3,2,43,D,,,
RUB,M,20,3,2,44,D,,,
RUB,M,20,3,2,45,D,,,
RUB,M,20,3,2,46,D,,,
RUB,M,20,3,2,47,D,,,
RUB,M,20,3,2,48,D,,,
RUB,M,20,3,2,49,D,,,
RUB,M,20,3,2,50,D,,,
RUB,M,20,4,2,1,P,37,ML,MLF
RUB,M,20,4,2,2,P,39,ML,MLF
RUB,M,20,4,2,3,P,40,ML,MLF
RUB,M,20,4,2,4,D,,,
RUB,M,20,4,2,5,D,,,
RUB,M,20,4,2,6,D,,,
RUB,M,20,4,2,7,D,,,
RUB,M,20,4,2,8,D,,,
RUB,M,20,4,2,9,D,,,
RUB,M,20,4,2,10,D,,,
RUB,M,20,4,2,11,D,,,
RUB,M,20,4,2,12,D,,,
RUB,M,20,4,2,13,D,,,
RUB,M,20,4,2,14,D,,,
RUB,M,20,4,2,15,D,,,
RUB,M,20,4,2,16,D,,,
RUB,M,20,4,2,17,D,,,
RUB,M,20,4,2,18,D,,,
RUB,M,20,4,2,19,D,,,
RUB,M,20,4,2,20,D,,,
RUB,M,20,4,2,21,D,,,
RUB,M,20,4,2,22,D,,,
RUB,M,20,4,2,23,D,,,
RUB,M,20,4,2,24,D,,,
RUB,M,20,4,2,25,D,,,
RUB,M,20,4,2,26,D,,,
RUB,M,20,4,2,27,D,,,
RUB,M,20,4,2,28,D,,,
RUB,M,20,4,2,29,D,,,
RUB,M,20,4,2,30,D,,,
RUB,M,20,4,2,31,D,,,
RUB,M,20,4,2,32,D,,,
RUB,M,20,4,2,33,D,,,
RUB,M,20,4,2,34,D,,,
RUB,M,20,4,2,35,D,,,
RUB,M,20,4,2,36,D,,,
RUB,M,20,4,2,37,D,,,
RUB,M,20,4,2,38,D,,,
RUB,M,20,4,2,39,D,,,
RUB,M,20,4,2,40,D,,,
RUB,M,20,4,2,41,D,,,
RUB,M,20,4,2,42,D,,,
RUB,M,20,4,2,43,D,,,
RUB,M,20,4,2,44,D,,,
RUB,M,20,4,2,45,D,,,
RUB,M,20,4,2,46,D,,,
RUB,M,20,4,2,47,D,,,
RUB,M,20,4,2,48,D,,,
RUB,M,20,4,2,49,D,,,
RUB,M,20,4,2,50,D,,,
RUB,M,20,5,2,1,P,32,MA,MAF
RUB,M,20,5,2,2,D,,,
RUB,M,20,5,2,3,D,,,
RUB,M,20,5,2,4,D,,,
RUB,M,20,5,2,5,D,,,
RUB,M,20,5,2,6,D,,,
RUB,M,20,5,2,7,D,,,
RUB,M,20,5,2,8,D,,,
RUB,M,20,5,2,9,D,,,
RUB,M,20,5,2,10,D,,,
RUB,M,20,5,2,11,D,,,
RUB,M,20,5,2,12,D,,,
RUB,M,20,5,2,13,D,,,
RUB,M,20,5,2,14,D,,,
RUB,M,20,5,2,15,D,,,
RUB,M,20,5,2,16,D,,,
RUB,M,20,5,2,17,D,,,
RUB,M,20,5,2,18,D,,,
RUB,M,20,5,2,19,D,,,
RUB,M,20,5,2,20,D,,,
RUB,M,20,5,2,21,D,,,
RUB,M,20,5,2,22,D,,,
RUB,M,20,5,2,23,D,,,
RUB,M,20,5,2,24,D,,,
RUB,M,20,5,2,25,D,,,
RUB,M,20,5,2,26,D,,,
RUB,M,20,5,2,27,D,,,
RUB,M,20,5,2,28,D,,,
RUB,M,20,5,2,29,D,,,
RUB,M,20,5,2,30,D,,,
RUB,M,20,5,2,31,D,,,
RUB,M,20,5,2,32,D,,,
RUB,M,20,5,2,33,D,,,
RUB,M,20,5,2,34,D,,,
RUB,M,20,5,2,35,D,,,
RUB,M,20,5,2,36,D,,,
RUB,M,20,5,2,37,D,,,
RUB,M,20,5,2,38,D,,,
RUB,M,20,5,2,39,D,,,
RUB,M,20,5,2,40,D,,,
RUB,M,20,5,2,41,D,,,
RUB,M,20,5,2,42,D,,,
RUB,M,20,5,2,43,D,,,
RUB,M,20,5,2,44,D,,,
RUB,M,20,5,2,45,D,,,
RUB,M,20,5,2,46,D,,,
RUB,M,20,5,2,47,D,,,
RUB,M,20,5,2,48,D,,,
RUB,M,20,5,2,49,D,,,
RUB,M,20,5,2,50,D,,,
RUB,M,20,6,3,1,P,34,MA,MAF
RUB,M,20,6,3,2,P,35,ML,MLM
RUB,M,20,6,3,3,D,,,
RUB,M,20,6,3,4,D,,,
RUB,M,20,6,3,5,D,,,
RUB,M,20,6,3,6,D,,,
RUB,M,20,6,3,7,D,,,
RUB,M,20,6,3,8,D,,,
RUB,M,20,6,3,9,D,,,
RUB,M,20,6,3,10,D,,,
RUB,M,20,6,3,11,D,,,
RUB,M,20,6,3,12,D,,,
RUB,M,20,6,3,13,D,,,
RUB,M,20,6,3,14,D,,,
RUB,M,20,6,3,15,D,,,
RUB,M,20,6,3,16,D,,,
RUB,M,20,6,3,17,D,,,
RUB,M,20,6,3,18,D,,,
RUB,M,20,6,3,19,D,,,
RUB,M,20,6,3,20,D,,,
RUB,M,20,6,3,21,D,,,
RUB,M,20,6,3,22,D,,,
RUB,M,20,6,3,23,D,,,
RUB,M,20,6,3,24,D,,,
RUB,M,20,6,3,25,D,,,
RUB,M,20,6,3,26,D,,,
RUB,M,20,6,3,27,D,,,
RUB,M,20,6,3,28,D,,,
RUB,M,20,6,3,29,D,,,
RUB,M,20,6,3,30,D,,,
RUB,M,20,6,3,31,D,,,
RUB,M,20,6,3,32,D,,,
RUB,M,20,6,3,33,D,,,
RUB,M,20,6,3,34,D,,,
RUB,M,20,6,3,35,D,,,
RUB,M,20,6,3,36,D,,,
RUB,M,20,6,3,37,D,,,
RUB,M,20,6,3,38,D,,,
RUB,M,20,6,3,39,D,,,
RUB,M,20,6,3,40,D,,,
RUB,M,20,6,3,41,D,,,
RUB,M,20,6,3,42,D,,,
RUB,M,20,6,3,43,D,,,
RUB,M,20,6,3,44,D,,,
RUB,M,20,6,3,45,D,,,
RUB,M,20,6,3,46,D,,,
RUB,M,20,6,3,47,D,,,
RUB,M,20,6,3,48,D,,,
RUB,M,20,6,3,49,D,,,
RUB,M,20,6,3,50,D,,,
